Date_start,Power_kW,temp_C,HR,solarRad_W/m2
2017-01-01 00:00:00,80.0476935,11.686666666666667,67.97916666666667,1.10075
2017-01-01 01:00:00,81.376392,11.239166666666668,70.42999999999999,0.9416666666666668
2017-01-01 02:00:00,79.4503145,10.735833333333332,75.28333333333333,0.7340833333333334
2017-01-01 03:00:00,78.523656,10.744166666666668,76.46666666666667,1.2375
2017-01-01 04:00:00,78.9477645,11.0125,76.47500000000001,1.288166666666667
2017-01-01 05:00:00,83.0044355,11.205833333333333,76.10833333333333,1.1311666666666669
2017-01-01 06:00:00,79.4861485,11.538333333333334,75.21666666666667,1.098833333333333
2017-01-01 07:00:00,86.5769105,11.360833333333334,76.25833333333333,2.354083333333333
2017-01-01 08:00:00,97.026673,11.399166666666666,76.375,63.18416666666667
2017-01-01 09:00:00,99.8472895,13.175833333333337,69.68166666666666,180.42
2017-01-01 10:00:00,97.7011825,14.834166666666668,62.44583333333333,306.9916666666666
2017-01-01 11:00:00,98.0673885,14.1325,66.21833333333333,293.90000000000003
2017-01-01 12:00:00,101.0088355,14.3,59.585,324.2583333333334
2017-01-01 13:00:00,98.665423,14.6125,56.5375,182.5
2017-01-01 14:00:00,98.0992895,14.748333333333331,56.30666666666667,168.33333333333334
2017-01-01 15:00:00,98.8933185,14.383333333333333,58.66833333333333,119.55
2017-01-01 16:00:00,101.584583,14.251666666666669,57.49166666666667,79.375
2017-01-01 17:00:00,98.3540605,13.63,57.74583333333334,11.285583333333332
2017-01-01 18:00:00,90.88289,13.3375,59.9175,1.2691666666666668
2017-01-01 19:00:00,92.415886,13.170833333333334,60.93,1.214
2017-01-01 20:00:00,89.5812855,13.11,62.67416666666667,1.2115
2017-01-01 21:00:00,79.062477,13.054166666666667,62.06916666666667,1.334
2017-01-01 22:00:00,80.3588375,13.0,62.73166666666666,1.1539166666666667
2017-01-01 23:00:00,82.232475,12.7975,64.08999999999999,1.01325
2017-01-02 00:00:00,80.025188,12.710833333333332,63.785833333333336,1.147
2017-01-02 01:00:00,80.6157935,12.524166666666666,65.1725,1.0548333333333333
2017-01-02 02:00:00,80.941577,12.173333333333334,68.08833333333334,1.0915833333333331
2017-01-02 03:00:00,85.2344465,12.17,68.59833333333333,1.0084166666666663
2017-01-02 04:00:00,78.66,12.166666666666666,70.82583333333334,0.9761666666666668
2017-01-02 05:00:00,78.7620395,12.313333333333333,70.22416666666668,1.0871666666666666
2017-01-02 06:00:00,83.8166,12.229166666666666,70.64583333333333,1.0961666666666667
2017-01-02 07:00:00,112.223348,12.0025,74.05,2.61925
2017-01-02 08:00:00,131.4970145,12.451666666666666,73.49166666666666,65.12
2017-01-02 09:00:00,157.1270645,13.213333333333331,71.63333333333334,168.475
2017-01-02 10:00:00,182.782242,13.746666666666668,72.24166666666666,231.1
2017-01-02 11:00:00,186.0381105,14.3125,67.675,316.875
2017-01-02 12:00:00,181.9617745,14.788333333333334,62.26083333333333,212.325
2017-01-02 13:00:00,188.999878,14.851666666666668,62.0425,178.40833333333333
2017-01-02 14:00:00,189.319325,14.845,62.32833333333334,170.4
2017-01-02 15:00:00,206.931299,14.806666666666668,63.3475,88.77583333333332
2017-01-02 16:00:00,198.6333245,14.589166666666666,64.18916666666667,43.51083333333333
2017-01-02 17:00:00,190.826975,14.235833333333334,67.20333333333333,4.836333333333333
2017-01-02 18:00:00,146.0307605,14.113333333333332,68.375,1.34525
2017-01-02 19:00:00,132.0177,14.034999999999998,68.88333333333334,1.306
2017-01-02 20:00:00,111.5042645,14.0875,71.3725,1.21375
2017-01-02 21:00:00,95.605549,13.616666666666667,76.56666666666666,1.389
2017-01-02 22:00:00,85.1785105,13.295,80.625,1.25525
2017-01-02 23:00:00,84.1498125,13.346666666666666,81.5,1.2945833333333334
2017-01-03 00:00:00,86.1805515,13.048333333333334,84.425,1.1191666666666666
2017-01-03 01:00:00,85.321191,13.020833333333334,85.60833333333333,1.1815833333333334
2017-01-03 02:00:00,85.2283285,13.12,85.45,0.9760833333333332
2017-01-03 03:00:00,85.6666395,13.085,87.44166666666666,1.216
2017-01-03 04:00:00,87.2175525,13.095,88.73333333333333,1.269
2017-01-03 05:00:00,84.10065,13.011666666666663,89.19166666666666,1.1860833333333334
2017-01-03 06:00:00,93.6257205,13.035833333333334,89.08333333333333,1.1978333333333333
2017-01-03 07:00:00,120.7988175,13.060833333333331,89.36666666666667,1.9733333333333332
2017-01-03 08:00:00,143.70745,13.248333333333331,88.27499999999999,42.2525
2017-01-03 09:00:00,169.4019575,13.666666666666666,86.09166666666665,123.33083333333332
2017-01-03 10:00:00,206.5115605,14.543333333333337,81.40833333333333,171.9416666666667
2017-01-03 11:00:00,218.8511295,15.2075,76.64166666666667,268.35
2017-01-03 12:00:00,221.9909745,15.347499999999998,76.33333333333333,187.10833333333332
2017-01-03 13:00:00,216.5044395,15.071666666666667,80.51666666666667,187.64666666666668
2017-01-03 14:00:00,218.5067735,15.214166666666666,78.27499999999999,139.04166666666666
2017-01-03 15:00:00,241.934125,15.258333333333333,77.15833333333333,112.99666666666668
2017-01-03 16:00:00,231.297545,14.95,78.50833333333334,32.6525
2017-01-03 17:00:00,221.8454535,14.659166666666666,79.31666666666666,5.611
2017-01-03 18:00:00,179.4031395,14.128333333333332,83.20833333333333,1.17225
2017-01-03 19:00:00,163.3368345,14.0475,84.40833333333333,1.2413333333333332
2017-01-03 20:00:00,133.1016785,14.234166666666669,84.10000000000001,1.359
2017-01-03 21:00:00,110.0512395,14.240833333333333,84.08333333333333,1.1075
2017-01-03 22:00:00,97.1313345,14.250833333333333,84.09166666666667,1.2988333333333333
2017-01-03 23:00:00,94.626669,14.201666666666666,83.34166666666667,1.2414166666666666
2017-01-04 00:00:00,95.2478645,13.886666666666663,85.50833333333333,1.08225
2017-01-04 01:00:00,92.676338,13.755833333333332,85.60000000000001,1.0290833333333331
2017-01-04 02:00:00,94.9983375,13.5575,86.90833333333335,0.9715833333333334
2017-01-04 03:00:00,92.0673785,13.438333333333333,88.94166666666666,1.2321666666666666
2017-01-04 04:00:00,91.39855,13.4475,89.04166666666667,1.6775
2017-01-04 05:00:00,95.9610485,13.413333333333334,88.08333333333333,1.7261666666666666
2017-01-04 06:00:00,102.191576,13.236666666666666,87.49166666666667,1.5829166666666667
2017-01-04 07:00:00,132.4728355,13.326666666666666,85.10833333333333,2.3999166666666665
2017-01-04 08:00:00,161.7513985,13.743333333333334,81.06666666666666,30.8375
2017-01-04 09:00:00,182.6622855,13.525,84.05,94.42166666666668
2017-01-04 10:00:00,222.018287,13.898333333333332,82.95833333333333,112.93333333333334
2017-01-04 11:00:00,233.3874975,13.668333333333337,83.14166666666667,139.54999999999998
2017-01-04 12:00:00,230.67045,14.606666666666667,75.88333333333334,301.05
2017-01-04 13:00:00,215.846099,15.031666666666666,72.93333333333334,467.2
2017-01-04 14:00:00,235.9762855,14.300833333333337,79.06666666666666,84.09916666666668
2017-01-04 15:00:00,234.0971855,14.126666666666669,80.11666666666666,58.355
2017-01-04 16:00:00,224.391197,13.653333333333334,81.22500000000001,30.006666666666664
2017-01-04 17:00:00,218.183612,13.545,76.79166666666667,6.230916666666666
2017-01-04 18:00:00,187.5531895,13.6025,75.95,1.25775
2017-01-04 19:00:00,156.3828535,13.765,74.355,1.239083333333333
2017-01-04 20:00:00,133.784491,13.83,69.18333333333334,1.3659166666666664
2017-01-04 21:00:00,108.649125,13.8675,64.51416666666667,1.3569166666666668
2017-01-04 22:00:00,98.749327,13.873333333333331,67.98333333333333,1.4167500000000002
2017-01-04 23:00:00,97.5748895,13.943333333333332,64.54166666666667,1.2759166666666666
2017-01-05 00:00:00,99.5947035,13.98,63.94083333333333,1.2875
2017-01-05 01:00:00,92.013409,14.024166666666666,65.21583333333334,1.26675
2017-01-05 02:00:00,91.9502625,14.0625,66.40166666666666,1.2435833333333333
2017-01-05 03:00:00,92.308384,14.148333333333332,70.15583333333333,1.2023333333333337
2017-01-05 04:00:00,95.4226645,14.205833333333333,71.1125,1.0984166666666668
2017-01-05 05:00:00,92.3544875,14.283333333333331,73.74166666666666,1.0730000000000002
2017-01-05 06:00:00,97.3782395,14.294166666666667,75.30833333333332,1.2414166666666666
2017-01-05 07:00:00,130.251783,13.469166666666666,82.05833333333334,3.2445
2017-01-05 08:00:00,153.7656605,12.336666666666666,87.33333333333333,12.996916666666666
2017-01-05 09:00:00,186.2880745,12.5325,84.34166666666667,26.77833333333333
2017-01-05 10:00:00,227.7453905,12.3,85.27499999999999,19.8325
2017-01-05 11:00:00,232.28735,12.079166666666666,85.02499999999999,32.23833333333334
2017-01-05 12:00:00,228.283119,12.23,85.33333333333333,95.6125
2017-01-05 13:00:00,218.6885655,11.979166666666666,84.36666666666666,58.25666666666667
2017-01-05 14:00:00,234.9165605,10.905,84.39999999999999,51.68666666666667
2017-01-05 15:00:00,225.5608275,10.645,82.60000000000001,37.3875
2017-01-05 16:00:00,229.3347595,10.4075,81.18333333333334,8.47475
2017-01-05 17:00:00,212.1125895,10.541666666666666,80.59166666666667,2.0126666666666666
2017-01-05 18:00:00,172.179748,10.45,77.72500000000001,0.95775
2017-01-05 19:00:00,143.4196855,10.209166666666668,76.425,1.1910833333333335
2017-01-05 20:00:00,115.6509575,10.024166666666668,76.28333333333333,1.0733333333333333
2017-01-05 21:00:00,102.4185975,9.781666666666666,75.52499999999999,1.034
2017-01-05 22:00:00,101.8028645,9.676666666666668,71.24666666666667,0.8588333333333334
2017-01-05 23:00:00,94.834681,9.489166666666668,64.0275,1.03175
2017-01-06 00:00:00,96.523249,8.577499999999999,68.11666666666666,0.8840833333333333
2017-01-06 01:00:00,97.821139,7.689166666666666,69.91250000000001,1.0180833333333337
2017-01-06 02:00:00,95.9868315,7.802499999999999,66.96916666666667,0.7339166666666667
2017-01-06 03:00:00,96.8223755,7.9325,67.57583333333334,0.9048333333333334
2017-01-06 04:00:00,95.2076605,7.846666666666667,69.92583333333333,0.7500833333333333
2017-01-06 05:00:00,94.4794,8.12,68.2175,0.9303333333333332
2017-01-06 06:00:00,94.2755395,7.207545454545454,68.68272727272728,0.8437272727272727
2017-01-06 07:00:00,102.0987135,6.641583333333333,66.125,1.8351666666666664
2017-01-06 08:00:00,106.43135,7.595333333333333,59.5625,58.392500000000005
2017-01-06 09:00:00,110.7950135,8.768333333333333,53.36666666666667,208.35833333333332
2017-01-06 10:00:00,111.4251675,9.430833333333334,52.461666666666666,333.9583333333333
2017-01-06 11:00:00,108.8639105,9.941666666666666,49.05666666666667,442.31666666666666
2017-01-06 12:00:00,107.1329535,10.31,42.79833333333334,325.9916666666667
2017-01-06 13:00:00,110.628298,10.169166666666667,47.725,271.2666666666667
2017-01-06 14:00:00,112.3017895,10.746666666666668,47.38666666666666,411.50833333333327
2017-01-06 15:00:00,110.2697395,10.4225,50.74416666666667,298.5833333333333
2017-01-06 16:00:00,112.060784,10.068333333333332,55.57833333333334,77.94916666666667
2017-01-06 17:00:00,111.6607105,8.741666666666667,65.35083333333334,4.51
2017-01-06 18:00:00,113.549206,8.043333333333333,62.54166666666666,0.9995833333333332
2017-01-06 19:00:00,108.1135815,7.807272727272727,59.53090909090909,0.8914545454545454
2017-01-06 20:00:00,103.0883,8.1775,61.0825,0.9466666666666668
2017-01-06 21:00:00,91.958784,8.629166666666666,60.620000000000005,0.9325833333333334
2017-01-06 22:00:00,94.762139,8.770833333333334,60.333333333333336,0.9603333333333332
2017-01-06 23:00:00,90.5754605,8.7325,60.07083333333333,1.16125
2017-01-07 00:00:00,91.4424685,7.780833333333334,65.72416666666666,1.084833333333333
2017-01-07 01:00:00,94.846917,7.57425,66.21,0.9419166666666666
2017-01-07 02:00:00,93.594475,7.123083333333334,71.98333333333333,0.8034166666666667
2017-01-07 03:00:00,88.932559,7.535,69.58666666666666,0.9440833333333334
